ImageName,isCancerous,cellType,trainValTest
./Image_classification_data/patch_images\18955.png,0,3,0
./Image_classification_data/patch_images\18956.png,0,3,0
./Image_classification_data/patch_images\18958.png,0,0,0
./Image_classification_data/patch_images\18959.png,0,0,0
./Image_classification_data/patch_images\18960.png,0,0,0
./Image_classification_data/patch_images\18961.png,0,0,0
./Image_classification_data/patch_images\18962.png,0,0,0
./Image_classification_data/patch_images\18963.png,0,0,0
./Image_classification_data/patch_images\18964.png,0,0,0
./Image_classification_data/patch_images\18965.png,0,0,0
./Image_classification_data/patch_images\18966.png,0,0,0
./Image_classification_data/patch_images\18967.png,0,0,0
./Image_classification_data/patch_images\18968.png,0,0,0
./Image_classification_data/patch_images\18969.png,0,0,0
./Image_classification_data/patch_images\18970.png,0,0,0
./Image_classification_data/patch_images\18971.png,0,0,0
./Image_classification_data/patch_images\18972.png,0,0,0
./Image_classification_data/patch_images\18973.png,0,0,0
./Image_classification_data/patch_images\18974.png,0,0,0
./Image_classification_data/patch_images\18975.png,0,0,0
./Image_classification_data/patch_images\18976.png,0,0,0
./Image_classification_data/patch_images\18977.png,0,0,0
./Image_classification_data/patch_images\18978.png,0,0,0
./Image_classification_data/patch_images\18979.png,0,0,0
./Image_classification_data/patch_images\18980.png,0,0,0
./Image_classification_data/patch_images\18981.png,0,0,0
./Image_classification_data/patch_images\18982.png,0,0,0
./Image_classification_data/patch_images\18983.png,0,0,0
./Image_classification_data/patch_images\18984.png,0,0,0
./Image_classification_data/patch_images\18985.png,0,0,0
./Image_classification_data/patch_images\18986.png,0,0,0
./Image_classification_data/patch_images\18987.png,0,0,0
./Image_classification_data/patch_images\18988.png,0,0,0
./Image_classification_data/patch_images\18989.png,0,0,0
./Image_classification_data/patch_images\18990.png,0,0,0
./Image_classification_data/patch_images\18991.png,0,0,0
./Image_classification_data/patch_images\18992.png,0,0,0
./Image_classification_data/patch_images\18993.png,0,0,0
./Image_classification_data/patch_images\18994.png,0,0,0
./Image_classification_data/patch_images\18995.png,0,0,0
./Image_classification_data/patch_images\18996.png,0,0,0
./Image_classification_data/patch_images\18997.png,0,0,0
./Image_classification_data/patch_images\18998.png,0,0,0
./Image_classification_data/patch_images\18999.png,0,0,0
./Image_classification_data/patch_images\19.png,0,0,0
./Image_classification_data/patch_images\190.png,0,1,0
./Image_classification_data/patch_images\19000.png,0,0,0
./Image_classification_data/patch_images\19001.png,0,0,0
./Image_classification_data/patch_images\19002.png,0,0,0
./Image_classification_data/patch_images\19003.png,0,0,0
./Image_classification_data/patch_images\19004.png,0,0,0
./Image_classification_data/patch_images\19005.png,0,0,0
./Image_classification_data/patch_images\19007.png,0,0,0
./Image_classification_data/patch_images\19008.png,0,0,0
./Image_classification_data/patch_images\19009.png,0,0,0
./Image_classification_data/patch_images\19011.png,0,0,0
./Image_classification_data/patch_images\19012.png,0,0,0
./Image_classification_data/patch_images\19013.png,0,0,0
./Image_classification_data/patch_images\19014.png,0,0,0
./Image_classification_data/patch_images\19015.png,0,1,0
./Image_classification_data/patch_images\19016.png,0,1,0
./Image_classification_data/patch_images\19017.png,0,1,0
./Image_classification_data/patch_images\19018.png,0,1,0
./Image_classification_data/patch_images\19019.png,0,1,0
./Image_classification_data/patch_images\19020.png,0,1,0
./Image_classification_data/patch_images\19021.png,0,1,0
./Image_classification_data/patch_images\19022.png,0,1,0
./Image_classification_data/patch_images\19023.png,0,1,0
./Image_classification_data/patch_images\19024.png,0,1,0
./Image_classification_data/patch_images\19025.png,0,1,0
./Image_classification_data/patch_images\19026.png,0,1,0
./Image_classification_data/patch_images\19027.png,0,1,0
./Image_classification_data/patch_images\19028.png,0,1,0
./Image_classification_data/patch_images\19029.png,0,1,0
./Image_classification_data/patch_images\19030.png,0,1,0
./Image_classification_data/patch_images\19031.png,0,1,0
./Image_classification_data/patch_images\19032.png,0,1,0
./Image_classification_data/patch_images\19033.png,0,1,0
./Image_classification_data/patch_images\19035.png,0,0,0
./Image_classification_data/patch_images\19036.png,0,0,0
./Image_classification_data/patch_images\19037.png,0,0,0
./Image_classification_data/patch_images\19038.png,0,0,0
./Image_classification_data/patch_images\19039.png,0,0,0
./Image_classification_data/patch_images\19040.png,0,0,0
./Image_classification_data/patch_images\19041.png,0,0,0
./Image_classification_data/patch_images\19042.png,0,0,0
./Image_classification_data/patch_images\19043.png,0,1,0
./Image_classification_data/patch_images\19044.png,0,1,0
./Image_classification_data/patch_images\19045.png,0,1,0
./Image_classification_data/patch_images\19046.png,0,1,0
./Image_classification_data/patch_images\19047.png,0,1,0
./Image_classification_data/patch_images\19048.png,0,1,0
./Image_classification_data/patch_images\19049.png,0,1,0
./Image_classification_data/patch_images\19050.png,0,1,0
./Image_classification_data/patch_images\19051.png,0,1,0
./Image_classification_data/patch_images\19052.png,0,1,0
./Image_classification_data/patch_images\19053.png,0,1,0
./Image_classification_data/patch_images\19054.png,0,1,0
./Image_classification_data/patch_images\19055.png,0,1,0
./Image_classification_data/patch_images\19056.png,0,1,0
./Image_classification_data/patch_images\19057.png,0,1,0
./Image_classification_data/patch_images\19058.png,0,1,0
./Image_classification_data/patch_images\19059.png,0,1,0
./Image_classification_data/patch_images\19060.png,0,1,0
./Image_classification_data/patch_images\19061.png,0,3,0
./Image_classification_data/patch_images\19062.png,0,3,0
./Image_classification_data/patch_images\19063.png,0,3,0
./Image_classification_data/patch_images\19064.png,0,3,0
./Image_classification_data/patch_images\19066.png,0,3,0
./Image_classification_data/patch_images\19067.png,0,3,0
./Image_classification_data/patch_images\19068.png,0,3,0
./Image_classification_data/patch_images\191.png,0,1,0
./Image_classification_data/patch_images\192.png,0,1,0
./Image_classification_data/patch_images\193.png,0,1,1
./Image_classification_data/patch_images\194.png,0,1,0
./Image_classification_data/patch_images\195.png,0,1,0
./Image_classification_data/patch_images\196.png,0,1,1
./Image_classification_data/patch_images\197.png,0,1,0
./Image_classification_data/patch_images\19787.png,0,0,0
./Image_classification_data/patch_images\19788.png,0,0,0
./Image_classification_data/patch_images\19789.png,0,0,0
./Image_classification_data/patch_images\19790.png,0,0,0
./Image_classification_data/patch_images\19791.png,0,0,0
./Image_classification_data/patch_images\19792.png,0,0,0
./Image_classification_data/patch_images\19793.png,0,1,0
./Image_classification_data/patch_images\19794.png,0,1,0
./Image_classification_data/patch_images\19795.png,0,1,0
./Image_classification_data/patch_images\19796.png,0,1,0
./Image_classification_data/patch_images\19797.png,0,1,0
./Image_classification_data/patch_images\19798.png,0,1,0
./Image_classification_data/patch_images\19799.png,0,1,0
./Image_classification_data/patch_images\198.png,0,1,0
./Image_classification_data/patch_images\19800.png,0,1,0
./Image_classification_data/patch_images\19801.png,0,1,0
./Image_classification_data/patch_images\19802.png,0,1,0
./Image_classification_data/patch_images\19803.png,0,1,0
./Image_classification_data/patch_images\19804.png,0,1,0
./Image_classification_data/patch_images\19805.png,0,1,0
./Image_classification_data/patch_images\19806.png,0,1,0
./Image_classification_data/patch_images\19807.png,0,1,0
./Image_classification_data/patch_images\19808.png,0,1,0
./Image_classification_data/patch_images\19809.png,0,1,0
./Image_classification_data/patch_images\19810.png,0,1,0
./Image_classification_data/patch_images\19811.png,0,1,0
./Image_classification_data/patch_images\19812.png,0,1,0
./Image_classification_data/patch_images\19813.png,0,1,0
./Image_classification_data/patch_images\19814.png,0,1,0
./Image_classification_data/patch_images\19815.png,0,1,0
./Image_classification_data/patch_images\19816.png,0,1,0
./Image_classification_data/patch_images\19817.png,0,1,0
./Image_classification_data/patch_images\19818.png,0,1,0
./Image_classification_data/patch_images\19819.png,0,1,0
./Image_classification_data/patch_images\19820.png,0,1,0
./Image_classification_data/patch_images\19821.png,0,1,0
./Image_classification_data/patch_images\19822.png,0,1,0
./Image_classification_data/patch_images\19823.png,0,1,0
./Image_classification_data/patch_images\19824.png,0,1,0
./Image_classification_data/patch_images\19825.png,0,1,0
./Image_classification_data/patch_images\19826.png,0,1,0
./Image_classification_data/patch_images\19827.png,0,1,0
./Image_classification_data/patch_images\19828.png,0,1,0
./Image_classification_data/patch_images\19829.png,0,1,0
./Image_classification_data/patch_images\19830.png,0,1,0
./Image_classification_data/patch_images\19831.png,0,1,0
./Image_classification_data/patch_images\19832.png,0,1,0
./Image_classification_data/patch_images\19833.png,0,1,0
./Image_classification_data/patch_images\19834.png,0,1,0
./Image_classification_data/patch_images\19835.png,0,1,0
./Image_classification_data/patch_images\19836.png,0,1,0
./Image_classification_data/patch_images\19837.png,0,1,0
./Image_classification_data/patch_images\19838.png,0,1,0
./Image_classification_data/patch_images\19839.png,0,1,0
./Image_classification_data/patch_images\19840.png,0,1,0
./Image_classification_data/patch_images\19841.png,0,1,0
./Image_classification_data/patch_images\19842.png,0,1,0
./Image_classification_data/patch_images\19843.png,0,1,0
./Image_classification_data/patch_images\19844.png,0,1,0
./Image_classification_data/patch_images\19845.png,0,1,0
./Image_classification_data/patch_images\19846.png,0,1,0
./Image_classification_data/patch_images\19847.png,0,1,0
./Image_classification_data/patch_images\19848.png,0,1,0
./Image_classification_data/patch_images\19849.png,0,1,0
./Image_classification_data/patch_images\19850.png,0,1,0
./Image_classification_data/patch_images\19851.png,0,1,0
./Image_classification_data/patch_images\19852.png,0,1,0
./Image_classification_data/patch_images\19853.png,0,1,0
./Image_classification_data/patch_images\19854.png,0,1,0
./Image_classification_data/patch_images\19855.png,0,1,0
./Image_classification_data/patch_images\19856.png,0,1,0
./Image_classification_data/patch_images\19857.png,0,1,0
./Image_classification_data/patch_images\19858.png,0,1,0
./Image_classification_data/patch_images\19860.png,0,1,0
./Image_classification_data/patch_images\19861.png,0,1,0
./Image_classification_data/patch_images\19862.png,0,1,0
./Image_classification_data/patch_images\19863.png,0,1,0
./Image_classification_data/patch_images\19864.png,0,1,0
./Image_classification_data/patch_images\19865.png,0,1,0
./Image_classification_data/patch_images\19866.png,0,1,0
./Image_classification_data/patch_images\19867.png,0,1,0
./Image_classification_data/patch_images\19868.png,0,1,0
./Image_classification_data/patch_images\19869.png,0,1,0
./Image_classification_data/patch_images\19870.png,0,1,0
./Image_classification_data/patch_images\19871.png,0,1,0
./Image_classification_data/patch_images\19872.png,0,1,0
./Image_classification_data/patch_images\19873.png,0,1,0
./Image_classification_data/patch_images\19874.png,0,1,0
./Image_classification_data/patch_images\19875.png,0,1,0
./Image_classification_data/patch_images\19876.png,0,1,0
./Image_classification_data/patch_images\19877.png,0,1,0
./Image_classification_data/patch_images\19878.png,0,1,0
./Image_classification_data/patch_images\19879.png,0,1,0
./Image_classification_data/patch_images\19880.png,0,1,0
./Image_classification_data/patch_images\19881.png,0,1,0
./Image_classification_data/patch_images\19882.png,0,1,0
./Image_classification_data/patch_images\19883.png,0,1,0
./Image_classification_data/patch_images\19884.png,0,1,0
./Image_classification_data/patch_images\19885.png,0,1,0
./Image_classification_data/patch_images\19886.png,0,1,0
./Image_classification_data/patch_images\19887.png,0,1,0
./Image_classification_data/patch_images\19888.png,0,1,0
./Image_classification_data/patch_images\19889.png,0,1,0
./Image_classification_data/patch_images\19890.png,0,1,0
./Image_classification_data/patch_images\19891.png,0,1,0
./Image_classification_data/patch_images\19892.png,0,1,0
./Image_classification_data/patch_images\19893.png,0,1,0
./Image_classification_data/patch_images\19894.png,0,1,0
./Image_classification_data/patch_images\19895.png,0,1,0
./Image_classification_data/patch_images\19896.png,0,1,0
./Image_classification_data/patch_images\19897.png,0,1,0
./Image_classification_data/patch_images\19898.png,0,1,0
./Image_classification_data/patch_images\19899.png,0,1,0
./Image_classification_data/patch_images\199.png,0,1,1
./Image_classification_data/patch_images\19900.png,0,1,0
./Image_classification_data/patch_images\19901.png,0,1,0
./Image_classification_data/patch_images\19902.png,0,1,0
./Image_classification_data/patch_images\19903.png,0,1,0
./Image_classification_data/patch_images\19904.png,0,1,0
./Image_classification_data/patch_images\19905.png,0,1,0
./Image_classification_data/patch_images\19906.png,0,1,0
./Image_classification_data/patch_images\19907.png,0,1,0
./Image_classification_data/patch_images\19908.png,0,1,0
./Image_classification_data/patch_images\19909.png,0,1,0
./Image_classification_data/patch_images\19910.png,0,1,0
./Image_classification_data/patch_images\19911.png,0,1,0
./Image_classification_data/patch_images\19912.png,0,1,0
./Image_classification_data/patch_images\19913.png,0,1,0
./Image_classification_data/patch_images\19914.png,0,1,0
./Image_classification_data/patch_images\19915.png,0,1,0
./Image_classification_data/patch_images\19916.png,0,1,0
./Image_classification_data/patch_images\19917.png,0,1,0
./Image_classification_data/patch_images\19918.png,0,1,0
./Image_classification_data/patch_images\19920.png,0,1,0
./Image_classification_data/patch_images\19921.png,0,1,0
./Image_classification_data/patch_images\19922.png,0,1,0
./Image_classification_data/patch_images\19923.png,0,1,0
./Image_classification_data/patch_images\19924.png,0,1,0
./Image_classification_data/patch_images\19925.png,0,1,0
./Image_classification_data/patch_images\19926.png,0,1,0
./Image_classification_data/patch_images\19927.png,0,1,0
./Image_classification_data/patch_images\19928.png,0,1,0
./Image_classification_data/patch_images\19929.png,0,1,0
./Image_classification_data/patch_images\19930.png,0,1,0
./Image_classification_data/patch_images\19931.png,0,1,0
./Image_classification_data/patch_images\19932.png,0,1,0
./Image_classification_data/patch_images\19933.png,0,1,0
./Image_classification_data/patch_images\19934.png,0,1,0
./Image_classification_data/patch_images\19935.png,0,1,0
./Image_classification_data/patch_images\19936.png,0,1,0
./Image_classification_data/patch_images\19937.png,0,1,0
./Image_classification_data/patch_images\19938.png,0,1,0
./Image_classification_data/patch_images\19939.png,0,1,0
./Image_classification_data/patch_images\19940.png,0,1,0
./Image_classification_data/patch_images\19943.png,0,1,0
./Image_classification_data/patch_images\19944.png,0,1,0
./Image_classification_data/patch_images\19945.png,0,1,0
./Image_classification_data/patch_images\19946.png,0,1,0
./Image_classification_data/patch_images\19947.png,0,1,0
./Image_classification_data/patch_images\19948.png,0,1,0
./Image_classification_data/patch_images\19949.png,0,1,0
./Image_classification_data/patch_images\19950.png,0,1,0
./Image_classification_data/patch_images\19951.png,0,1,0
./Image_classification_data/patch_images\19952.png,0,3,0
./Image_classification_data/patch_images\19953.png,0,3,0
./Image_classification_data/patch_images\2.png,0,0,0
./Image_classification_data/patch_images\20.png,0,0,2
./Image_classification_data/patch_images\200.png,0,1,1
./Image_classification_data/patch_images\20034.png,0,0,0
./Image_classification_data/patch_images\20039.png,0,0,0
./Image_classification_data/patch_images\20040.png,0,0,0
./Image_classification_data/patch_images\20041.png,0,0,0
./Image_classification_data/patch_images\20042.png,0,0,0
./Image_classification_data/patch_images\20043.png,0,0,0
./Image_classification_data/patch_images\20044.png,0,0,0
./Image_classification_data/patch_images\20045.png,0,0,0
./Image_classification_data/patch_images\20046.png,0,0,0
./Image_classification_data/patch_images\20047.png,0,0,0
./Image_classification_data/patch_images\20048.png,0,0,0
./Image_classification_data/patch_images\20049.png,0,0,0
./Image_classification_data/patch_images\20051.png,0,0,0
./Image_classification_data/patch_images\20052.png,0,0,0
./Image_classification_data/patch_images\20053.png,0,0,0
./Image_classification_data/patch_images\20054.png,0,0,0
./Image_classification_data/patch_images\20055.png,0,0,0
./Image_classification_data/patch_images\20056.png,0,0,0
./Image_classification_data/patch_images\20057.png,0,0,0
./Image_classification_data/patch_images\20058.png,0,0,0
./Image_classification_data/patch_images\20059.png,0,0,0
./Image_classification_data/patch_images\20060.png,0,0,0
./Image_classification_data/patch_images\20061.png,0,0,0
./Image_classification_data/patch_images\20062.png,0,0,0
./Image_classification_data/patch_images\20063.png,0,0,0
./Image_classification_data/patch_images\20064.png,0,0,0
./Image_classification_data/patch_images\20065.png,0,0,0
./Image_classification_data/patch_images\20066.png,0,0,0
./Image_classification_data/patch_images\20067.png,0,0,0
./Image_classification_data/patch_images\20068.png,0,0,0
./Image_classification_data/patch_images\20070.png,0,0,0
./Image_classification_data/patch_images\20071.png,0,0,0
./Image_classification_data/patch_images\20072.png,0,0,0
./Image_classification_data/patch_images\20073.png,0,0,0
./Image_classification_data/patch_images\20074.png,0,0,0
./Image_classification_data/patch_images\20077.png,0,0,0
./Image_classification_data/patch_images\20078.png,0,0,0
./Image_classification_data/patch_images\20079.png,0,0,0
./Image_classification_data/patch_images\20080.png,0,0,0
./Image_classification_data/patch_images\20081.png,0,0,0
./Image_classification_data/patch_images\20082.png,0,0,0
./Image_classification_data/patch_images\20083.png,0,0,0
./Image_classification_data/patch_images\20084.png,0,0,0
./Image_classification_data/patch_images\20085.png,0,0,0
./Image_classification_data/patch_images\20086.png,0,0,0
./Image_classification_data/patch_images\20087.png,0,0,0
./Image_classification_data/patch_images\20088.png,0,0,0
./Image_classification_data/patch_images\20089.png,0,0,0
./Image_classification_data/patch_images\20090.png,0,0,0
./Image_classification_data/patch_images\20091.png,0,0,0
./Image_classification_data/patch_images\20092.png,0,0,0
./Image_classification_data/patch_images\20093.png,0,0,0
./Image_classification_data/patch_images\20094.png,0,0,0
./Image_classification_data/patch_images\20095.png,0,0,0
./Image_classification_data/patch_images\20096.png,0,0,0
./Image_classification_data/patch_images\20097.png,0,0,0
./Image_classification_data/patch_images\20098.png,0,0,0
./Image_classification_data/patch_images\201.png,0,1,0
./Image_classification_data/patch_images\20100.png,0,0,0
./Image_classification_data/patch_images\20101.png,0,0,0
./Image_classification_data/patch_images\20102.png,0,0,0
./Image_classification_data/patch_images\20103.png,0,0,0
./Image_classification_data/patch_images\20104.png,0,0,0
./Image_classification_data/patch_images\20105.png,0,0,0
./Image_classification_data/patch_images\20106.png,0,0,0
./Image_classification_data/patch_images\20107.png,0,0,0
./Image_classification_data/patch_images\20108.png,0,0,0
./Image_classification_data/patch_images\20109.png,0,0,0
./Image_classification_data/patch_images\20110.png,0,0,0
./Image_classification_data/patch_images\20111.png,0,0,0
./Image_classification_data/patch_images\20112.png,0,0,0
./Image_classification_data/patch_images\20113.png,0,0,0
./Image_classification_data/patch_images\20114.png,0,0,0
./Image_classification_data/patch_images\20116.png,0,0,0
./Image_classification_data/patch_images\20117.png,0,0,0
./Image_classification_data/patch_images\20118.png,0,0,0
./Image_classification_data/patch_images\20119.png,0,0,0
./Image_classification_data/patch_images\20120.png,0,0,0
./Image_classification_data/patch_images\20121.png,0,0,0
./Image_classification_data/patch_images\20122.png,0,0,0
./Image_classification_data/patch_images\20123.png,0,0,0
./Image_classification_data/patch_images\20124.png,0,0,0
./Image_classification_data/patch_images\20125.png,0,0,0
./Image_classification_data/patch_images\20126.png,0,0,0
./Image_classification_data/patch_images\20127.png,0,0,0
./Image_classification_data/patch_images\20128.png,0,0,0
./Image_classification_data/patch_images\20129.png,0,0,0
./Image_classification_data/patch_images\20130.png,0,0,0
./Image_classification_data/patch_images\20131.png,0,0,0
./Image_classification_data/patch_images\20132.png,0,0,0
./Image_classification_data/patch_images\20133.png,0,0,0
./Image_classification_data/patch_images\20134.png,0,0,0
./Image_classification_data/patch_images\20135.png,0,0,0
./Image_classification_data/patch_images\20136.png,0,0,0
./Image_classification_data/patch_images\20137.png,0,0,0
./Image_classification_data/patch_images\20138.png,0,0,0
./Image_classification_data/patch_images\20139.png,0,0,0
./Image_classification_data/patch_images\20140.png,0,0,0
./Image_classification_data/patch_images\20141.png,0,0,0
./Image_classification_data/patch_images\20142.png,0,0,0
./Image_classification_data/patch_images\20143.png,0,0,0
./Image_classification_data/patch_images\20144.png,0,0,0
./Image_classification_data/patch_images\20145.png,0,0,0
./Image_classification_data/patch_images\20146.png,0,0,0
./Image_classification_data/patch_images\20147.png,0,0,0
./Image_classification_data/patch_images\20148.png,0,0,0
./Image_classification_data/patch_images\20149.png,0,0,0
./Image_classification_data/patch_images\20150.png,0,0,0
./Image_classification_data/patch_images\20151.png,0,0,0
./Image_classification_data/patch_images\20152.png,0,0,0
./Image_classification_data/patch_images\20153.png,0,0,0
./Image_classification_data/patch_images\20154.png,0,0,0
./Image_classification_data/patch_images\20155.png,0,0,0
./Image_classification_data/patch_images\20156.png,0,0,0
./Image_classification_data/patch_images\20157.png,0,0,0
./Image_classification_data/patch_images\20158.png,0,0,0
./Image_classification_data/patch_images\20159.png,0,0,0
./Image_classification_data/patch_images\20160.png,0,0,0
./Image_classification_data/patch_images\20161.png,0,0,0
./Image_classification_data/patch_images\20162.png,0,0,0
./Image_classification_data/patch_images\20163.png,0,0,0
./Image_classification_data/patch_images\20164.png,0,0,0
./Image_classification_data/patch_images\20165.png,0,0,0
./Image_classification_data/patch_images\20166.png,0,0,0
./Image_classification_data/patch_images\20167.png,0,0,0
./Image_classification_data/patch_images\20168.png,0,0,0
./Image_classification_data/patch_images\20169.png,0,0,0
./Image_classification_data/patch_images\20170.png,0,0,0
./Image_classification_data/patch_images\20171.png,0,0,0
./Image_classification_data/patch_images\20172.png,0,0,0
./Image_classification_data/patch_images\20173.png,0,0,0
./Image_classification_data/patch_images\20174.png,0,0,0
./Image_classification_data/patch_images\20175.png,0,0,0
./Image_classification_data/patch_images\20176.png,0,0,0
./Image_classification_data/patch_images\20177.png,0,0,0
./Image_classification_data/patch_images\20178.png,0,0,0
./Image_classification_data/patch_images\20179.png,0,0,0
./Image_classification_data/patch_images\20180.png,0,0,0
./Image_classification_data/patch_images\20181.png,0,0,0
./Image_classification_data/patch_images\20182.png,0,0,0
./Image_classification_data/patch_images\20183.png,0,0,0
./Image_classification_data/patch_images\20184.png,0,0,0
./Image_classification_data/patch_images\20185.png,0,0,0
./Image_classification_data/patch_images\20186.png,0,0,0
./Image_classification_data/patch_images\20187.png,0,0,0
./Image_classification_data/patch_images\20189.png,0,0,0
./Image_classification_data/patch_images\20190.png,0,0,0
./Image_classification_data/patch_images\20191.png,0,0,0
./Image_classification_data/patch_images\20192.png,0,0,0
./Image_classification_data/patch_images\20193.png,0,0,0
./Image_classification_data/patch_images\20194.png,0,0,0
./Image_classification_data/patch_images\20195.png,0,0,0
./Image_classification_data/patch_images\20196.png,0,0,0
./Image_classification_data/patch_images\20198.png,0,0,0
./Image_classification_data/patch_images\20199.png,0,0,0
./Image_classification_data/patch_images\202.png,0,1,1
./Image_classification_data/patch_images\20200.png,0,0,0
./Image_classification_data/patch_images\20201.png,0,0,0
./Image_classification_data/patch_images\20202.png,0,0,0
./Image_classification_data/patch_images\20203.png,0,0,0
./Image_classification_data/patch_images\20204.png,0,0,0
./Image_classification_data/patch_images\20205.png,0,0,0
./Image_classification_data/patch_images\20207.png,0,0,0
./Image_classification_data/patch_images\20208.png,0,0,0
./Image_classification_data/patch_images\20209.png,0,0,0
./Image_classification_data/patch_images\20210.png,0,0,0
./Image_classification_data/patch_images\20211.png,0,0,0
./Image_classification_data/patch_images\20212.png,0,0,0
./Image_classification_data/patch_images\20213.png,0,0,0
./Image_classification_data/patch_images\20214.png,0,0,0
./Image_classification_data/patch_images\20215.png,0,0,0
./Image_classification_data/patch_images\20216.png,0,0,0
./Image_classification_data/patch_images\20217.png,0,0,0
./Image_classification_data/patch_images\20218.png,0,0,0
./Image_classification_data/patch_images\20219.png,0,0,0
./Image_classification_data/patch_images\20220.png,0,0,0
./Image_classification_data/patch_images\20222.png,0,0,0
./Image_classification_data/patch_images\20224.png,0,0,0
./Image_classification_data/patch_images\20225.png,0,0,0
./Image_classification_data/patch_images\20226.png,0,0,0
./Image_classification_data/patch_images\20227.png,0,0,0
./Image_classification_data/patch_images\20228.png,0,0,0
./Image_classification_data/patch_images\20229.png,0,0,0
./Image_classification_data/patch_images\20230.png,0,0,0
./Image_classification_data/patch_images\20231.png,0,0,0
./Image_classification_data/patch_images\20232.png,0,0,0
./Image_classification_data/patch_images\20233.png,0,0,0
./Image_classification_data/patch_images\20234.png,0,0,0
./Image_classification_data/patch_images\20235.png,0,0,0
./Image_classification_data/patch_images\20236.png,0,0,0
./Image_classification_data/patch_images\20237.png,0,0,0
./Image_classification_data/patch_images\20238.png,0,0,0
./Image_classification_data/patch_images\20239.png,0,0,0
./Image_classification_data/patch_images\20240.png,0,0,0
./Image_classification_data/patch_images\20244.png,0,0,0
./Image_classification_data/patch_images\20245.png,0,0,0
./Image_classification_data/patch_images\20246.png,0,0,0
./Image_classification_data/patch_images\20247.png,0,0,0
./Image_classification_data/patch_images\20248.png,0,0,0
./Image_classification_data/patch_images\20249.png,0,0,0
./Image_classification_data/patch_images\20250.png,0,0,0
./Image_classification_data/patch_images\20251.png,0,0,0
./Image_classification_data/patch_images\20252.png,0,0,0
./Image_classification_data/patch_images\20253.png,0,0,0
./Image_classification_data/patch_images\20254.png,0,0,0
./Image_classification_data/patch_images\20255.png,0,0,0
./Image_classification_data/patch_images\20257.png,0,0,0
./Image_classification_data/patch_images\20258.png,0,0,0
./Image_classification_data/patch_images\20259.png,0,0,0
./Image_classification_data/patch_images\20260.png,0,0,0
./Image_classification_data/patch_images\20261.png,0,0,0
./Image_classification_data/patch_images\20262.png,0,0,0
./Image_classification_data/patch_images\20263.png,0,0,0
./Image_classification_data/patch_images\20264.png,0,0,0
./Image_classification_data/patch_images\20265.png,0,0,0
./Image_classification_data/patch_images\20266.png,0,0,0
./Image_classification_data/patch_images\20267.png,0,0,0
./Image_classification_data/patch_images\20268.png,0,0,0
./Image_classification_data/patch_images\20269.png,0,0,0
./Image_classification_data/patch_images\20271.png,0,0,0
./Image_classification_data/patch_images\20272.png,0,0,0
./Image_classification_data/patch_images\20274.png,0,0,0
./Image_classification_data/patch_images\20277.png,0,1,0
./Image_classification_data/patch_images\20278.png,0,1,0
./Image_classification_data/patch_images\20279.png,0,1,0
./Image_classification_data/patch_images\20280.png,0,1,0
./Image_classification_data/patch_images\20281.png,0,1,0
./Image_classification_data/patch_images\20282.png,0,1,0
./Image_classification_data/patch_images\20283.png,0,1,0
./Image_classification_data/patch_images\20284.png,0,1,0
./Image_classification_data/patch_images\20285.png,0,1,0
./Image_classification_data/patch_images\20286.png,0,1,0
./Image_classification_data/patch_images\20287.png,0,1,0
./Image_classification_data/patch_images\20288.png,0,1,0
./Image_classification_data/patch_images\20289.png,0,1,0
./Image_classification_data/patch_images\20290.png,0,1,0
./Image_classification_data/patch_images\20291.png,0,1,0
./Image_classification_data/patch_images\20292.png,0,1,0
./Image_classification_data/patch_images\20293.png,0,1,0
./Image_classification_data/patch_images\20294.png,0,1,0
./Image_classification_data/patch_images\20295.png,0,1,0
./Image_classification_data/patch_images\20296.png,0,1,0
./Image_classification_data/patch_images\20297.png,0,1,0
./Image_classification_data/patch_images\20298.png,0,1,0
./Image_classification_data/patch_images\20299.png,0,1,0
./Image_classification_data/patch_images\203.png,0,1,0
./Image_classification_data/patch_images\20301.png,0,1,0
./Image_classification_data/patch_images\20302.png,0,1,0
./Image_classification_data/patch_images\20303.png,0,1,0
./Image_classification_data/patch_images\20304.png,0,1,0
./Image_classification_data/patch_images\20305.png,0,1,0
./Image_classification_data/patch_images\20306.png,0,1,0
./Image_classification_data/patch_images\20307.png,0,1,0
./Image_classification_data/patch_images\20308.png,0,1,0
./Image_classification_data/patch_images\20309.png,0,1,0
./Image_classification_data/patch_images\20311.png,0,3,0
./Image_classification_data/patch_images\20313.png,0,3,0
./Image_classification_data/patch_images\20314.png,0,0,0
./Image_classification_data/patch_images\20315.png,0,0,0
./Image_classification_data/patch_images\20316.png,0,0,0
./Image_classification_data/patch_images\20317.png,0,0,0
./Image_classification_data/patch_images\20318.png,0,0,0
./Image_classification_data/patch_images\20319.png,0,0,0
./Image_classification_data/patch_images\20320.png,0,0,0
./Image_classification_data/patch_images\20321.png,0,0,0
./Image_classification_data/patch_images\20322.png,0,0,0
./Image_classification_data/patch_images\20323.png,0,0,0
./Image_classification_data/patch_images\20324.png,0,0,0
./Image_classification_data/patch_images\20325.png,0,0,0
./Image_classification_data/patch_images\20326.png,0,0,0
./Image_classification_data/patch_images\20327.png,0,0,0
./Image_classification_data/patch_images\20328.png,0,0,0
./Image_classification_data/patch_images\20329.png,0,0,0
