ImageName,isCancerous,cellType,trainValTest
./Image_classification_data/patch_images\20774.png,0,-1,0
./Image_classification_data/patch_images\20775.png,0,-1,0
./Image_classification_data/patch_images\20776.png,0,-1,0
./Image_classification_data/patch_images\20777.png,0,-1,0
./Image_classification_data/patch_images\20778.png,0,-1,0
./Image_classification_data/patch_images\20779.png,0,-1,0
./Image_classification_data/patch_images\2078.png,0,-1,0
./Image_classification_data/patch_images\20781.png,0,-1,0
./Image_classification_data/patch_images\20782.png,0,-1,0
./Image_classification_data/patch_images\20783.png,0,-1,0
./Image_classification_data/patch_images\20784.png,0,-1,0
./Image_classification_data/patch_images\20785.png,0,-1,0
./Image_classification_data/patch_images\20786.png,0,-1,0
./Image_classification_data/patch_images\20787.png,0,-1,0
./Image_classification_data/patch_images\20788.png,0,-1,0
./Image_classification_data/patch_images\20789.png,0,-1,0
./Image_classification_data/patch_images\2079.png,0,-1,2
./Image_classification_data/patch_images\20790.png,0,-1,0
./Image_classification_data/patch_images\20791.png,0,-1,0
./Image_classification_data/patch_images\20793.png,0,-1,0
./Image_classification_data/patch_images\20794.png,0,-1,0
./Image_classification_data/patch_images\20795.png,0,-1,0
./Image_classification_data/patch_images\20796.png,0,-1,0
./Image_classification_data/patch_images\20797.png,0,-1,0
./Image_classification_data/patch_images\20798.png,0,-1,0
./Image_classification_data/patch_images\2080.png,0,-1,2
./Image_classification_data/patch_images\20800.png,0,-1,0
./Image_classification_data/patch_images\20801.png,0,-1,0
./Image_classification_data/patch_images\20802.png,0,-1,0
./Image_classification_data/patch_images\20803.png,0,-1,0
./Image_classification_data/patch_images\20804.png,0,-1,0
./Image_classification_data/patch_images\20805.png,0,-1,0
./Image_classification_data/patch_images\20806.png,0,-1,0
./Image_classification_data/patch_images\20807.png,0,-1,0
./Image_classification_data/patch_images\20808.png,0,-1,0
./Image_classification_data/patch_images\20809.png,0,-1,0
./Image_classification_data/patch_images\2081.png,0,-1,0
./Image_classification_data/patch_images\20810.png,0,-1,0
./Image_classification_data/patch_images\20811.png,0,-1,0
./Image_classification_data/patch_images\20812.png,0,-1,0
./Image_classification_data/patch_images\20813.png,0,-1,0
./Image_classification_data/patch_images\20814.png,0,-1,0
./Image_classification_data/patch_images\20815.png,0,-1,0
./Image_classification_data/patch_images\20816.png,0,-1,0
./Image_classification_data/patch_images\20817.png,0,-1,0
./Image_classification_data/patch_images\20818.png,0,-1,0
./Image_classification_data/patch_images\2082.png,0,-1,2
./Image_classification_data/patch_images\20820.png,0,-1,0
./Image_classification_data/patch_images\20821.png,0,-1,0
./Image_classification_data/patch_images\20822.png,0,-1,0
./Image_classification_data/patch_images\20823.png,0,-1,0
./Image_classification_data/patch_images\20824.png,0,-1,0
./Image_classification_data/patch_images\20825.png,0,-1,0
./Image_classification_data/patch_images\20826.png,0,-1,0
./Image_classification_data/patch_images\20828.png,0,-1,0
./Image_classification_data/patch_images\2083.png,0,-1,2
./Image_classification_data/patch_images\20830.png,0,-1,0
./Image_classification_data/patch_images\20831.png,0,-1,0
./Image_classification_data/patch_images\20832.png,0,-1,0
./Image_classification_data/patch_images\20833.png,0,-1,0
./Image_classification_data/patch_images\20834.png,0,-1,0
./Image_classification_data/patch_images\20836.png,0,-1,0
./Image_classification_data/patch_images\2084.png,0,-1,2
./Image_classification_data/patch_images\20844.png,0,-1,0
./Image_classification_data/patch_images\20845.png,0,-1,0
./Image_classification_data/patch_images\20846.png,0,-1,0
./Image_classification_data/patch_images\20847.png,0,-1,0
./Image_classification_data/patch_images\20848.png,0,-1,0
./Image_classification_data/patch_images\20849.png,0,-1,0
./Image_classification_data/patch_images\2085.png,0,-1,0
./Image_classification_data/patch_images\20850.png,0,-1,0
./Image_classification_data/patch_images\20851.png,0,-1,0
./Image_classification_data/patch_images\20853.png,0,-1,0
./Image_classification_data/patch_images\20854.png,0,-1,0
./Image_classification_data/patch_images\20855.png,0,-1,0
./Image_classification_data/patch_images\20856.png,0,-1,0
./Image_classification_data/patch_images\20857.png,0,-1,0
./Image_classification_data/patch_images\20858.png,0,-1,0
./Image_classification_data/patch_images\20859.png,0,-1,0
./Image_classification_data/patch_images\2086.png,0,-1,0
./Image_classification_data/patch_images\20860.png,0,-1,0
./Image_classification_data/patch_images\20861.png,0,-1,0
./Image_classification_data/patch_images\20862.png,0,-1,0
./Image_classification_data/patch_images\20863.png,0,-1,0
./Image_classification_data/patch_images\20864.png,0,-1,0
./Image_classification_data/patch_images\20865.png,0,-1,0
./Image_classification_data/patch_images\20866.png,0,-1,0
./Image_classification_data/patch_images\20867.png,0,-1,0
./Image_classification_data/patch_images\20868.png,0,-1,0
./Image_classification_data/patch_images\20869.png,0,-1,0
./Image_classification_data/patch_images\2087.png,0,-1,1
./Image_classification_data/patch_images\20870.png,0,-1,0
./Image_classification_data/patch_images\20871.png,0,-1,0
./Image_classification_data/patch_images\20872.png,0,-1,0
./Image_classification_data/patch_images\20873.png,0,-1,0
./Image_classification_data/patch_images\20874.png,0,-1,0
./Image_classification_data/patch_images\20875.png,0,-1,0
./Image_classification_data/patch_images\20876.png,0,-1,0
./Image_classification_data/patch_images\20877.png,0,-1,0
./Image_classification_data/patch_images\20878.png,0,-1,0
./Image_classification_data/patch_images\20879.png,0,-1,0
./Image_classification_data/patch_images\2088.png,0,-1,2
./Image_classification_data/patch_images\20880.png,0,-1,0
./Image_classification_data/patch_images\20881.png,0,-1,0
./Image_classification_data/patch_images\20882.png,0,-1,0
./Image_classification_data/patch_images\20883.png,0,-1,0
./Image_classification_data/patch_images\20884.png,0,-1,0
./Image_classification_data/patch_images\20885.png,0,-1,0
./Image_classification_data/patch_images\20886.png,0,-1,0
./Image_classification_data/patch_images\20887.png,0,-1,0
./Image_classification_data/patch_images\20888.png,0,-1,0
./Image_classification_data/patch_images\20889.png,0,-1,0
./Image_classification_data/patch_images\2089.png,0,-1,2
./Image_classification_data/patch_images\20890.png,0,-1,0
./Image_classification_data/patch_images\20891.png,0,-1,0
./Image_classification_data/patch_images\20892.png,0,-1,0
./Image_classification_data/patch_images\20894.png,0,-1,0
./Image_classification_data/patch_images\20895.png,0,-1,0
./Image_classification_data/patch_images\20896.png,0,-1,0
./Image_classification_data/patch_images\20897.png,0,-1,0
./Image_classification_data/patch_images\20898.png,0,-1,0
./Image_classification_data/patch_images\20899.png,0,-1,0
./Image_classification_data/patch_images\2090.png,0,-1,0
./Image_classification_data/patch_images\20900.png,0,-1,0
./Image_classification_data/patch_images\20901.png,0,-1,0
./Image_classification_data/patch_images\20902.png,0,-1,0
./Image_classification_data/patch_images\20903.png,0,-1,0
./Image_classification_data/patch_images\20904.png,0,-1,0
./Image_classification_data/patch_images\20907.png,0,-1,0
./Image_classification_data/patch_images\20908.png,0,-1,0
./Image_classification_data/patch_images\20909.png,0,-1,0
./Image_classification_data/patch_images\2091.png,0,-1,1
./Image_classification_data/patch_images\20910.png,0,-1,0
./Image_classification_data/patch_images\20911.png,0,-1,0
./Image_classification_data/patch_images\20912.png,0,-1,0
./Image_classification_data/patch_images\20913.png,0,-1,0
./Image_classification_data/patch_images\20914.png,0,-1,0
./Image_classification_data/patch_images\20915.png,0,-1,0
./Image_classification_data/patch_images\20916.png,0,-1,0
./Image_classification_data/patch_images\20917.png,0,-1,0
./Image_classification_data/patch_images\20918.png,0,-1,0
./Image_classification_data/patch_images\20919.png,0,-1,0
./Image_classification_data/patch_images\2092.png,0,-1,1
./Image_classification_data/patch_images\20920.png,0,-1,0
./Image_classification_data/patch_images\20921.png,0,-1,0
./Image_classification_data/patch_images\20922.png,0,-1,0
./Image_classification_data/patch_images\20923.png,0,-1,0
./Image_classification_data/patch_images\20924.png,0,-1,0
./Image_classification_data/patch_images\20925.png,0,-1,0
./Image_classification_data/patch_images\20926.png,0,-1,0
./Image_classification_data/patch_images\20927.png,0,-1,0
./Image_classification_data/patch_images\20928.png,0,-1,0
./Image_classification_data/patch_images\20929.png,0,-1,0
./Image_classification_data/patch_images\2093.png,0,-1,1
./Image_classification_data/patch_images\20930.png,0,-1,0
./Image_classification_data/patch_images\20931.png,0,-1,0
./Image_classification_data/patch_images\20932.png,0,-1,0
./Image_classification_data/patch_images\20933.png,0,-1,0
./Image_classification_data/patch_images\20934.png,0,-1,0
./Image_classification_data/patch_images\20935.png,0,-1,0
./Image_classification_data/patch_images\20936.png,0,-1,0
./Image_classification_data/patch_images\20937.png,0,-1,0
./Image_classification_data/patch_images\20938.png,0,-1,0
./Image_classification_data/patch_images\20939.png,0,-1,0
./Image_classification_data/patch_images\2094.png,0,-1,0
./Image_classification_data/patch_images\20940.png,0,-1,0
./Image_classification_data/patch_images\20941.png,0,-1,0
./Image_classification_data/patch_images\20942.png,0,-1,0
./Image_classification_data/patch_images\20943.png,0,-1,0
./Image_classification_data/patch_images\20944.png,0,-1,0
./Image_classification_data/patch_images\20945.png,0,-1,0
./Image_classification_data/patch_images\20946.png,0,-1,0
./Image_classification_data/patch_images\20947.png,0,-1,0
./Image_classification_data/patch_images\20948.png,0,-1,0
./Image_classification_data/patch_images\20949.png,0,-1,0
./Image_classification_data/patch_images\2095.png,0,-1,0
./Image_classification_data/patch_images\20950.png,0,-1,0
./Image_classification_data/patch_images\20951.png,0,-1,0
./Image_classification_data/patch_images\20952.png,0,-1,0
./Image_classification_data/patch_images\20953.png,0,-1,0
./Image_classification_data/patch_images\20954.png,0,-1,0
./Image_classification_data/patch_images\20955.png,0,-1,0
./Image_classification_data/patch_images\20956.png,0,-1,0
./Image_classification_data/patch_images\20957.png,0,-1,0
./Image_classification_data/patch_images\20958.png,0,-1,0
./Image_classification_data/patch_images\20959.png,0,-1,0
./Image_classification_data/patch_images\2096.png,0,-1,1
./Image_classification_data/patch_images\20960.png,0,-1,0
./Image_classification_data/patch_images\20961.png,0,-1,0
./Image_classification_data/patch_images\20962.png,0,-1,0
./Image_classification_data/patch_images\20963.png,0,-1,0
./Image_classification_data/patch_images\20964.png,0,-1,0
./Image_classification_data/patch_images\20965.png,0,-1,0
./Image_classification_data/patch_images\20967.png,0,-1,0
./Image_classification_data/patch_images\20968.png,0,-1,0
./Image_classification_data/patch_images\2097.png,0,-1,0
./Image_classification_data/patch_images\20970.png,0,-1,0
./Image_classification_data/patch_images\20971.png,0,-1,0
./Image_classification_data/patch_images\20972.png,0,-1,0
./Image_classification_data/patch_images\20974.png,0,-1,0
./Image_classification_data/patch_images\20975.png,0,-1,0
./Image_classification_data/patch_images\20976.png,0,-1,0
./Image_classification_data/patch_images\20977.png,0,-1,0
./Image_classification_data/patch_images\20978.png,0,-1,0
./Image_classification_data/patch_images\20979.png,0,-1,0
./Image_classification_data/patch_images\2098.png,0,-1,1
./Image_classification_data/patch_images\20980.png,0,-1,0
./Image_classification_data/patch_images\20981.png,0,-1,0
./Image_classification_data/patch_images\20982.png,0,-1,0
./Image_classification_data/patch_images\20983.png,0,-1,0
./Image_classification_data/patch_images\20984.png,0,-1,0
./Image_classification_data/patch_images\20985.png,0,-1,0
./Image_classification_data/patch_images\20986.png,0,-1,0
./Image_classification_data/patch_images\20987.png,0,-1,0
./Image_classification_data/patch_images\20988.png,0,-1,0
./Image_classification_data/patch_images\2099.png,0,-1,2
./Image_classification_data/patch_images\20990.png,0,-1,0
./Image_classification_data/patch_images\20991.png,0,-1,0
./Image_classification_data/patch_images\20992.png,0,-1,0
./Image_classification_data/patch_images\20993.png,0,-1,0
./Image_classification_data/patch_images\20994.png,0,-1,0
./Image_classification_data/patch_images\20995.png,0,-1,0
./Image_classification_data/patch_images\20996.png,0,-1,0
./Image_classification_data/patch_images\20997.png,0,-1,0
./Image_classification_data/patch_images\20998.png,0,-1,0
./Image_classification_data/patch_images\20999.png,0,-1,0
./Image_classification_data/patch_images\2100.png,0,-1,0
./Image_classification_data/patch_images\21000.png,0,-1,0
./Image_classification_data/patch_images\21001.png,0,-1,0
./Image_classification_data/patch_images\21003.png,0,-1,0
./Image_classification_data/patch_images\2101.png,0,-1,0
./Image_classification_data/patch_images\21013.png,0,-1,0
./Image_classification_data/patch_images\21014.png,0,-1,0
./Image_classification_data/patch_images\21015.png,0,-1,0
./Image_classification_data/patch_images\21016.png,0,-1,0
./Image_classification_data/patch_images\21017.png,0,-1,0
./Image_classification_data/patch_images\21019.png,0,-1,0
./Image_classification_data/patch_images\2102.png,0,-1,0
./Image_classification_data/patch_images\21020.png,0,-1,0
./Image_classification_data/patch_images\21021.png,0,-1,0
./Image_classification_data/patch_images\21022.png,0,-1,0
./Image_classification_data/patch_images\21024.png,0,-1,0
./Image_classification_data/patch_images\21025.png,0,-1,0
./Image_classification_data/patch_images\21027.png,0,-1,0
./Image_classification_data/patch_images\21028.png,0,-1,0
./Image_classification_data/patch_images\2103.png,0,-1,0
./Image_classification_data/patch_images\21031.png,0,-1,0
./Image_classification_data/patch_images\21032.png,0,-1,0
./Image_classification_data/patch_images\21033.png,0,-1,0
./Image_classification_data/patch_images\21034.png,0,-1,0
./Image_classification_data/patch_images\21035.png,0,-1,0
./Image_classification_data/patch_images\21036.png,0,-1,0
./Image_classification_data/patch_images\21037.png,0,-1,0
./Image_classification_data/patch_images\21038.png,0,-1,0
./Image_classification_data/patch_images\21039.png,0,-1,0
./Image_classification_data/patch_images\2104.png,0,-1,0
./Image_classification_data/patch_images\21040.png,0,-1,0
./Image_classification_data/patch_images\21041.png,0,-1,0
./Image_classification_data/patch_images\21042.png,0,-1,0
./Image_classification_data/patch_images\21043.png,0,-1,0
./Image_classification_data/patch_images\21044.png,0,-1,0
./Image_classification_data/patch_images\21045.png,0,-1,0
./Image_classification_data/patch_images\21046.png,0,-1,0
./Image_classification_data/patch_images\21047.png,0,-1,0
./Image_classification_data/patch_images\21048.png,0,-1,0
./Image_classification_data/patch_images\21049.png,0,-1,0
./Image_classification_data/patch_images\2105.png,0,-1,2
./Image_classification_data/patch_images\21050.png,0,-1,0
./Image_classification_data/patch_images\21051.png,0,-1,0
./Image_classification_data/patch_images\21052.png,0,-1,0
./Image_classification_data/patch_images\21054.png,0,-1,0
./Image_classification_data/patch_images\21057.png,0,-1,0
./Image_classification_data/patch_images\21058.png,0,-1,0
./Image_classification_data/patch_images\21059.png,0,-1,0
./Image_classification_data/patch_images\2106.png,0,-1,0
./Image_classification_data/patch_images\21060.png,0,-1,0
./Image_classification_data/patch_images\2107.png,0,-1,2
./Image_classification_data/patch_images\2108.png,0,-1,0
./Image_classification_data/patch_images\2109.png,0,-1,0
./Image_classification_data/patch_images\2110.png,0,-1,1
./Image_classification_data/patch_images\2112.png,0,-1,2
./Image_classification_data/patch_images\2113.png,0,-1,0
./Image_classification_data/patch_images\2114.png,0,-1,0
./Image_classification_data/patch_images\2115.png,0,-1,0
./Image_classification_data/patch_images\2116.png,0,-1,0
./Image_classification_data/patch_images\2117.png,0,-1,0
./Image_classification_data/patch_images\2118.png,0,-1,2
./Image_classification_data/patch_images\2119.png,0,-1,0
./Image_classification_data/patch_images\2120.png,0,-1,0
./Image_classification_data/patch_images\2121.png,0,-1,2
./Image_classification_data/patch_images\2122.png,0,-1,0
./Image_classification_data/patch_images\2123.png,0,-1,2
./Image_classification_data/patch_images\2124.png,0,-1,1
./Image_classification_data/patch_images\21241.png,0,-1,0
./Image_classification_data/patch_images\21242.png,0,-1,0
./Image_classification_data/patch_images\21243.png,0,-1,0
./Image_classification_data/patch_images\21244.png,0,-1,0
./Image_classification_data/patch_images\21245.png,0,-1,0
./Image_classification_data/patch_images\21246.png,0,-1,0
./Image_classification_data/patch_images\21247.png,0,-1,0
./Image_classification_data/patch_images\21248.png,0,-1,0
./Image_classification_data/patch_images\21249.png,0,-1,0
./Image_classification_data/patch_images\2125.png,0,-1,0
./Image_classification_data/patch_images\21250.png,0,-1,0
./Image_classification_data/patch_images\21251.png,0,-1,0
./Image_classification_data/patch_images\21252.png,0,-1,0
./Image_classification_data/patch_images\21253.png,0,-1,0
./Image_classification_data/patch_images\21254.png,0,-1,0
./Image_classification_data/patch_images\21256.png,0,-1,0
./Image_classification_data/patch_images\21257.png,0,-1,0
./Image_classification_data/patch_images\21258.png,0,-1,0
./Image_classification_data/patch_images\21259.png,0,-1,0
./Image_classification_data/patch_images\2126.png,0,-1,0
./Image_classification_data/patch_images\21260.png,0,-1,0
./Image_classification_data/patch_images\21261.png,0,-1,0
./Image_classification_data/patch_images\21262.png,0,-1,0
./Image_classification_data/patch_images\21263.png,0,-1,0
./Image_classification_data/patch_images\21264.png,0,-1,0
./Image_classification_data/patch_images\21266.png,0,-1,0
./Image_classification_data/patch_images\21267.png,0,-1,0
./Image_classification_data/patch_images\21268.png,0,-1,0
./Image_classification_data/patch_images\21270.png,0,-1,0
./Image_classification_data/patch_images\21271.png,0,-1,0
./Image_classification_data/patch_images\21272.png,0,-1,0
./Image_classification_data/patch_images\21273.png,0,-1,0
./Image_classification_data/patch_images\21274.png,0,-1,0
./Image_classification_data/patch_images\21275.png,0,-1,0
./Image_classification_data/patch_images\21277.png,0,-1,0
./Image_classification_data/patch_images\21278.png,0,-1,0
./Image_classification_data/patch_images\21279.png,0,-1,0
./Image_classification_data/patch_images\2128.png,0,-1,1
./Image_classification_data/patch_images\21280.png,0,-1,0
./Image_classification_data/patch_images\21281.png,0,-1,0
./Image_classification_data/patch_images\21282.png,0,-1,0
./Image_classification_data/patch_images\21283.png,0,-1,0
./Image_classification_data/patch_images\21284.png,0,-1,0
./Image_classification_data/patch_images\21285.png,0,-1,0
./Image_classification_data/patch_images\21286.png,0,-1,0
./Image_classification_data/patch_images\21288.png,0,-1,0
./Image_classification_data/patch_images\21289.png,0,-1,0
./Image_classification_data/patch_images\2129.png,0,-1,1
./Image_classification_data/patch_images\21290.png,0,-1,0
./Image_classification_data/patch_images\21291.png,0,-1,0
./Image_classification_data/patch_images\21292.png,0,-1,0
./Image_classification_data/patch_images\21293.png,0,-1,0
./Image_classification_data/patch_images\21294.png,0,-1,0
./Image_classification_data/patch_images\21295.png,0,-1,0
./Image_classification_data/patch_images\21296.png,0,-1,0
./Image_classification_data/patch_images\21297.png,0,-1,0
./Image_classification_data/patch_images\21298.png,0,-1,0
./Image_classification_data/patch_images\21299.png,0,-1,0
./Image_classification_data/patch_images\2130.png,0,-1,2
./Image_classification_data/patch_images\21301.png,0,-1,0
./Image_classification_data/patch_images\21302.png,0,-1,0
./Image_classification_data/patch_images\21303.png,0,-1,0
./Image_classification_data/patch_images\21304.png,0,-1,0
./Image_classification_data/patch_images\21305.png,0,-1,0
./Image_classification_data/patch_images\21306.png,0,-1,0
./Image_classification_data/patch_images\21307.png,0,-1,0
./Image_classification_data/patch_images\21308.png,0,-1,0
./Image_classification_data/patch_images\21309.png,0,-1,0
./Image_classification_data/patch_images\2131.png,0,-1,0
./Image_classification_data/patch_images\21310.png,0,-1,0
./Image_classification_data/patch_images\21311.png,0,-1,0
./Image_classification_data/patch_images\21312.png,0,-1,0
./Image_classification_data/patch_images\21314.png,0,-1,0
./Image_classification_data/patch_images\21315.png,0,-1,0
./Image_classification_data/patch_images\21316.png,0,-1,0
./Image_classification_data/patch_images\21317.png,0,-1,0
./Image_classification_data/patch_images\21318.png,0,-1,0
./Image_classification_data/patch_images\2132.png,0,-1,2
./Image_classification_data/patch_images\21320.png,0,-1,0
./Image_classification_data/patch_images\21321.png,0,-1,0
./Image_classification_data/patch_images\21322.png,0,-1,0
./Image_classification_data/patch_images\21323.png,0,-1,0
./Image_classification_data/patch_images\21324.png,0,-1,0
./Image_classification_data/patch_images\21325.png,0,-1,0
./Image_classification_data/patch_images\21326.png,0,-1,0
./Image_classification_data/patch_images\21327.png,0,-1,0
./Image_classification_data/patch_images\21328.png,0,-1,0
./Image_classification_data/patch_images\21329.png,0,-1,0
./Image_classification_data/patch_images\2133.png,0,-1,0
./Image_classification_data/patch_images\21330.png,0,-1,0
./Image_classification_data/patch_images\21331.png,0,-1,0
./Image_classification_data/patch_images\21332.png,0,-1,0
./Image_classification_data/patch_images\21333.png,0,-1,0
./Image_classification_data/patch_images\21334.png,0,-1,0
./Image_classification_data/patch_images\21335.png,0,-1,0
./Image_classification_data/patch_images\21336.png,0,-1,0
./Image_classification_data/patch_images\21337.png,0,-1,0
./Image_classification_data/patch_images\21338.png,0,-1,0
./Image_classification_data/patch_images\21339.png,0,-1,0
./Image_classification_data/patch_images\2134.png,0,-1,2
./Image_classification_data/patch_images\21340.png,0,-1,0
./Image_classification_data/patch_images\21341.png,0,-1,0
./Image_classification_data/patch_images\21342.png,0,-1,0
./Image_classification_data/patch_images\21343.png,0,-1,0
./Image_classification_data/patch_images\21344.png,0,-1,0
./Image_classification_data/patch_images\21345.png,0,-1,0
./Image_classification_data/patch_images\21346.png,0,-1,0
./Image_classification_data/patch_images\21347.png,0,-1,0
./Image_classification_data/patch_images\21348.png,0,-1,0
./Image_classification_data/patch_images\21349.png,0,-1,0
./Image_classification_data/patch_images\2135.png,0,-1,0
./Image_classification_data/patch_images\21350.png,0,-1,0
./Image_classification_data/patch_images\21351.png,0,-1,0
./Image_classification_data/patch_images\21352.png,0,-1,0
./Image_classification_data/patch_images\21353.png,0,-1,0
./Image_classification_data/patch_images\21354.png,0,-1,0
./Image_classification_data/patch_images\21355.png,0,-1,0
./Image_classification_data/patch_images\21356.png,0,-1,0
./Image_classification_data/patch_images\21357.png,0,-1,0
./Image_classification_data/patch_images\21358.png,0,-1,0
./Image_classification_data/patch_images\21359.png,0,-1,0
./Image_classification_data/patch_images\2136.png,0,-1,1
./Image_classification_data/patch_images\21360.png,0,-1,0
./Image_classification_data/patch_images\21361.png,0,-1,0
./Image_classification_data/patch_images\21362.png,0,-1,0
./Image_classification_data/patch_images\21363.png,0,-1,0
./Image_classification_data/patch_images\21365.png,0,-1,0
./Image_classification_data/patch_images\21366.png,0,-1,0
./Image_classification_data/patch_images\21367.png,0,-1,0
./Image_classification_data/patch_images\21368.png,0,-1,0
./Image_classification_data/patch_images\21369.png,0,-1,0
./Image_classification_data/patch_images\2137.png,0,-1,0
./Image_classification_data/patch_images\21370.png,0,-1,0
./Image_classification_data/patch_images\21371.png,0,-1,0
./Image_classification_data/patch_images\21372.png,0,-1,0
./Image_classification_data/patch_images\21373.png,0,-1,0
./Image_classification_data/patch_images\21374.png,0,-1,0
./Image_classification_data/patch_images\21375.png,0,-1,0
./Image_classification_data/patch_images\21376.png,0,-1,0
./Image_classification_data/patch_images\21377.png,0,-1,0
./Image_classification_data/patch_images\21378.png,0,-1,0
./Image_classification_data/patch_images\21379.png,0,-1,0
./Image_classification_data/patch_images\2138.png,0,-1,0
./Image_classification_data/patch_images\21380.png,0,-1,0
./Image_classification_data/patch_images\21381.png,0,-1,0
./Image_classification_data/patch_images\21382.png,0,-1,0
./Image_classification_data/patch_images\21383.png,0,-1,0
./Image_classification_data/patch_images\21384.png,0,-1,0
./Image_classification_data/patch_images\21385.png,0,-1,0
./Image_classification_data/patch_images\21386.png,0,-1,0
./Image_classification_data/patch_images\21387.png,0,-1,0
./Image_classification_data/patch_images\21388.png,0,-1,0
./Image_classification_data/patch_images\21389.png,0,-1,0
./Image_classification_data/patch_images\2139.png,0,-1,0
./Image_classification_data/patch_images\21390.png,0,-1,0
./Image_classification_data/patch_images\21391.png,0,-1,0
./Image_classification_data/patch_images\21392.png,0,-1,0
./Image_classification_data/patch_images\21393.png,0,-1,0
./Image_classification_data/patch_images\21394.png,0,-1,0
./Image_classification_data/patch_images\21395.png,0,-1,0
./Image_classification_data/patch_images\21396.png,0,-1,0
./Image_classification_data/patch_images\21397.png,0,-1,0
./Image_classification_data/patch_images\21398.png,0,-1,0
./Image_classification_data/patch_images\21399.png,0,-1,0
./Image_classification_data/patch_images\2140.png,0,-1,0
./Image_classification_data/patch_images\21400.png,0,-1,0
./Image_classification_data/patch_images\21401.png,0,-1,0
./Image_classification_data/patch_images\21402.png,0,-1,0
./Image_classification_data/patch_images\21403.png,0,-1,0
./Image_classification_data/patch_images\21404.png,0,-1,0
./Image_classification_data/patch_images\21405.png,0,-1,0
./Image_classification_data/patch_images\21406.png,0,-1,0
./Image_classification_data/patch_images\21407.png,0,-1,0
./Image_classification_data/patch_images\21408.png,0,-1,0
./Image_classification_data/patch_images\21409.png,0,-1,0
./Image_classification_data/patch_images\21410.png,0,-1,0
./Image_classification_data/patch_images\21411.png,0,-1,0
./Image_classification_data/patch_images\21412.png,0,-1,0
./Image_classification_data/patch_images\21413.png,0,-1,0
./Image_classification_data/patch_images\21414.png,0,-1,0
./Image_classification_data/patch_images\21416.png,0,-1,0
./Image_classification_data/patch_images\21418.png,0,-1,0
./Image_classification_data/patch_images\21419.png,0,-1,0
./Image_classification_data/patch_images\2142.png,0,-1,0
./Image_classification_data/patch_images\21420.png,0,-1,0
./Image_classification_data/patch_images\21421.png,0,-1,0
./Image_classification_data/patch_images\21422.png,0,-1,0
./Image_classification_data/patch_images\21423.png,0,-1,0
./Image_classification_data/patch_images\21424.png,0,-1,0
./Image_classification_data/patch_images\21425.png,0,-1,0
./Image_classification_data/patch_images\21426.png,0,-1,0
./Image_classification_data/patch_images\21427.png,0,-1,0
./Image_classification_data/patch_images\21428.png,0,-1,0
./Image_classification_data/patch_images\21429.png,0,-1,0
./Image_classification_data/patch_images\2143.png,0,-1,0
./Image_classification_data/patch_images\21430.png,0,-1,0
./Image_classification_data/patch_images\21431.png,0,-1,0
./Image_classification_data/patch_images\21432.png,0,-1,0
./Image_classification_data/patch_images\21433.png,0,-1,0
./Image_classification_data/patch_images\21434.png,0,-1,0
./Image_classification_data/patch_images\21435.png,0,-1,0
./Image_classification_data/patch_images\21436.png,0,-1,0
./Image_classification_data/patch_images\21437.png,0,-1,0
./Image_classification_data/patch_images\21438.png,0,-1,0
./Image_classification_data/patch_images\21439.png,0,-1,0
./Image_classification_data/patch_images\2144.png,0,-1,0
./Image_classification_data/patch_images\21440.png,0,-1,0
./Image_classification_data/patch_images\21441.png,0,-1,0
./Image_classification_data/patch_images\21442.png,0,-1,0
./Image_classification_data/patch_images\21443.png,0,-1,0
./Image_classification_data/patch_images\21444.png,0,-1,0
./Image_classification_data/patch_images\21445.png,0,-1,0
./Image_classification_data/patch_images\21446.png,0,-1,0
./Image_classification_data/patch_images\21447.png,0,-1,0
./Image_classification_data/patch_images\21448.png,0,-1,0
./Image_classification_data/patch_images\21449.png,0,-1,0
./Image_classification_data/patch_images\2145.png,0,-1,1
./Image_classification_data/patch_images\21450.png,0,-1,0
./Image_classification_data/patch_images\21452.png,0,-1,0
./Image_classification_data/patch_images\21453.png,0,-1,0
./Image_classification_data/patch_images\21454.png,0,-1,0
./Image_classification_data/patch_images\21455.png,0,-1,0
./Image_classification_data/patch_images\21456.png,0,-1,0
./Image_classification_data/patch_images\21457.png,0,-1,0
./Image_classification_data/patch_images\21458.png,0,-1,0
./Image_classification_data/patch_images\21459.png,0,-1,0
./Image_classification_data/patch_images\2146.png,0,-1,0
./Image_classification_data/patch_images\21460.png,0,-1,0
./Image_classification_data/patch_images\21461.png,0,-1,0
./Image_classification_data/patch_images\21462.png,0,-1,0
./Image_classification_data/patch_images\21463.png,0,-1,0
./Image_classification_data/patch_images\21464.png,0,-1,0
./Image_classification_data/patch_images\21465.png,0,-1,0
./Image_classification_data/patch_images\21466.png,0,-1,0
./Image_classification_data/patch_images\21467.png,0,-1,0
./Image_classification_data/patch_images\21468.png,0,-1,0
./Image_classification_data/patch_images\21469.png,0,-1,0
./Image_classification_data/patch_images\2147.png,0,-1,2
./Image_classification_data/patch_images\21470.png,0,-1,0
./Image_classification_data/patch_images\21471.png,0,-1,0
./Image_classification_data/patch_images\21472.png,0,-1,0
./Image_classification_data/patch_images\21473.png,0,-1,0
./Image_classification_data/patch_images\21474.png,0,-1,0
./Image_classification_data/patch_images\21475.png,0,-1,0
